date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2012-51,6.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,7.0,18.0,9.0,0.0,9.0,0.0,1.0,54.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,6.0,1.0,5.0,0.0,4.0,2.0,7.0,12.0,56.0,5.0,12.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,51.0,10.0,10.0,13.0,0.0,10.0,0.0,7.0,31.0,0.0,16.0,16.0,0.0,6.0,2.0,8.0,5.0,11.0,9.0,7.0,0.0,0.0,0.0,87.0,1.0,0.0,5.0,12.0,4.0,4.0,0.0,11.0,0.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,46.0,1.0,4.0,4.0,2.0,7.0,3.0,0.0,5.0,3.0,56.0
2012-52,6.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,7.0,18.0,9.0,0.0,9.0,0.0,1.0,54.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,6.0,1.0,5.0,0.0,4.0,2.0,7.0,12.0,56.0,5.0,12.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,51.0,10.0,10.0,13.0,0.0,10.0,0.0,7.0,31.0,0.0,16.0,16.0,0.0,6.0,2.0,8.0,5.0,11.0,9.0,7.0,0.0,0.0,0.0,87.0,1.0,0.0,5.0,12.0,4.0,4.0,0.0,11.0,0.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,46.0,1.0,4.0,4.0,2.0,7.0,3.0,0.0,5.0,3.0,56.0
2013-01,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-02,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-03,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-04,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-05,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-06,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-07,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-08,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-09,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-10,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-11,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-12,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-13,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-14,7.0,0.0,11.0,11.0,11.0,0.0,1.0,4.0,1.0,7.0,29.0,0.0,0.0,0.0,1.0,34.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,11.0,2.0,4.0,1.0,4.0,2.0,0.0,19.0,42.0,6.0,19.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,46.0,8.0,0.0,4.0,3.0,13.0,3.0,11.0,38.0,13.0,0.0,13.0,2.0,11.0,5.0,6.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,76.0,3.0,1.0,13.0,13.0,3.0,9.0,0.0,6.0,4.0,2.0,24.0,4.0,2.0,0.0,6.0,3.0,43.0,1.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,2.0,63.0
2013-15,4.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,16.0,30.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,55.0,4.0,0.0,4.0,0.0,6.0,3.0,3.0,34.0,0.0,0.0,27.0,0.0,4.0,3.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,72.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,43.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,45.0
2013-16,4.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,16.0,30.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,55.0,4.0,0.0,4.0,0.0,6.0,3.0,3.0,34.0,0.0,0.0,27.0,0.0,4.0,3.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,72.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,43.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,45.0
2013-17,4.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,16.0,30.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,55.0,4.0,0.0,4.0,0.0,6.0,3.0,3.0,34.0,0.0,0.0,27.0,0.0,4.0,3.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,72.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,43.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,45.0
2013-18,4.0,0.0,0.0,0.0,11.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,4.0,16.0,30.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,55.0,4.0,0.0,4.0,0.0,6.0,3.0,3.0,34.0,0.0,0.0,27.0,0.0,4.0,3.0,4.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,72.0,3.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,43.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,45.0
2013-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,16.0,43.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,46.0
2013-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,16.0,43.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,46.0
2013-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,16.0,43.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,46.0
2013-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,16.0,43.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,46.0
2013-23,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,16.0,40.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,0.0,4.0,0.0,3.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0
2013-24,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,16.0,40.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,0.0,4.0,0.0,3.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0
2013-25,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,16.0,40.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,0.0,4.0,0.0,3.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0
2013-26,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,16.0,40.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,0.0,4.0,0.0,3.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0
2013-27,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,16.0,40.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,43.0,4.0,0.0,4.0,0.0,3.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,3.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0
2013-28,4.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,4.0,2.0,2.0,16.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,42.0,4.0,4.0,8.0,0.0,3.0,0.0,5.0,90.0,0.0,13.0,13.0,0.0,6.0,1.0,4.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,4.0,13.0,0.0,6.0,0.0,15.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,29.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0
2013-29,4.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,4.0,2.0,2.0,16.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,42.0,4.0,4.0,8.0,0.0,3.0,0.0,5.0,90.0,0.0,13.0,13.0,0.0,6.0,1.0,4.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,4.0,13.0,0.0,6.0,0.0,15.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,29.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0
2013-30,4.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,4.0,2.0,2.0,16.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,42.0,4.0,4.0,8.0,0.0,3.0,0.0,5.0,90.0,0.0,13.0,13.0,0.0,6.0,1.0,4.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,4.0,13.0,0.0,6.0,0.0,15.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,29.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0
2013-31,4.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,4.0,2.0,2.0,16.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,42.0,4.0,4.0,8.0,0.0,3.0,0.0,5.0,90.0,0.0,13.0,13.0,0.0,6.0,1.0,4.0,2.0,5.0,9.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,4.0,13.0,0.0,6.0,0.0,15.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,29.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0
2013-32,9.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,5.0,1.0,6.0,0.0,3.0,2.0,0.0,14.0,46.0,7.0,7.0,7.0,19.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,50.0,8.0,0.0,12.0,0.0,5.0,3.0,5.0,30.0,12.0,0.0,12.0,0.0,6.0,3.0,5.0,2.0,8.0,35.0,3.0,0.0,0.0,0.0,73.0,1.0,0.0,5.0,18.0,3.0,3.0,3.0,6.0,2.0,0.0,2.0,4.0,4.0,1.0,5.0,0.0,37.0,1.0,2.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,66.0
