date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2012-48,24.0,31.0,0.0,31.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,46.0,0.0,3.0,52.0,12.0,3.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,37.0,24.0,0.0,0.0,16.0,0.0,22.0,6.0,6.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0,43.0,0.0,36.0,23.0,0.0,46.0,0.0,8.0,25.0,8.0,17.0,35.0,0.0,0.0,0.0,7.0,28.0,11.0,25.0,9.0,12.0,29.0,9.0,40.0,0.0,0.0,7.0,0.0,20.0,20.0,13.0,7.0,7.0,25.0,0.0,6.0,21.0,2.0,2.0,14.0,0.0,58.0,0.0,27.0,7.0,13.0,7.0,42.0,10.0,0.0,0.0,10.0,62.0
2012-49,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0
2012-50,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0
2012-51,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0
2012-52,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0
2013-01,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-02,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-03,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-04,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-05,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-06,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-07,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-08,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-09,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-10,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-11,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-12,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-13,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-14,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0
2013-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,21.0,3.0,34.0,2.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0
2013-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,21.0,3.0,34.0,2.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0
2013-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,21.0,3.0,34.0,2.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0
2013-18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,21.0,3.0,34.0,2.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0
2013-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,6.0,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,67.0,12.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2013-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,6.0,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,67.0,12.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2013-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,6.0,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,67.0,12.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2013-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,6.0,6.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,67.0,12.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2013-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2013-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2013-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2013-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2013-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2013-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,24.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,5.0,13.0,0.0,5.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,67.0,22.0,11.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2013-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,24.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,5.0,13.0,0.0,5.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,67.0,22.0,11.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
